Timestamp,Sensor,Temperature,Unit
2025-06-14T07:35:50.122Z,Sensor-1,26.20,°C
2025-06-14T07:35:52.150Z,Sensor-1,26.20,°C
2025-06-14T07:35:54.176Z,Sensor-1,26.20,°C
2025-06-14T07:35:56.200Z,Sensor-1,26.20,°C
2025-06-14T07:35:58.226Z,Sensor-1,26.20,°C
2025-06-14T07:36:00.252Z,Sensor-1,26.20,°C
2025-06-14T07:36:02.278Z,Sensor-1,26.20,°C
2025-06-14T07:36:04.307Z,Sensor-1,26.20,°C
2025-06-14T07:36:06.332Z,Sensor-1,26.20,°C
2025-06-14T07:36:08.356Z,Sensor-1,26.20,°C
2025-06-14T07:36:10.382Z,Sensor-1,26.20,°C
2025-06-14T07:36:12.409Z,Sensor-1,26.20,°C
2025-06-14T07:36:14.434Z,Sensor-1,26.20,°C
2025-06-14T07:36:16.463Z,Sensor-1,26.20,°C
2025-06-14T07:36:18.487Z,Sensor-1,26.20,°C
2025-06-14T07:36:20.512Z,Sensor-1,26.20,°C
2025-06-14T07:36:22.538Z,Sensor-1,26.20,°C
2025-06-14T07:36:24.565Z,Sensor-1,26.20,°C
2025-06-14T07:36:26.590Z,Sensor-1,26.20,°C
2025-06-14T07:36:28.617Z,Sensor-1,26.20,°C
2025-06-14T07:36:30.643Z,Sensor-1,26.20,°C
2025-06-14T07:36:32.668Z,Sensor-1,26.20,°C
2025-06-14T07:36:34.694Z,Sensor-1,26.20,°C
2025-06-14T07:36:36.722Z,Sensor-1,26.20,°C
2025-06-14T07:36:38.746Z,Sensor-1,26.20,°C
2025-06-14T07:36:40.772Z,Sensor-1,26.20,°C
2025-06-14T07:36:42.799Z,Sensor-1,26.20,°C
2025-06-14T07:36:44.824Z,Sensor-1,26.20,°C
2025-06-14T07:36:46.850Z,Sensor-1,26.20,°C
2025-06-14T07:36:48.876Z,Sensor-1,26.20,°C
2025-06-14T07:36:50.904Z,Sensor-1,26.20,°C
2025-06-14T07:36:52.931Z,Sensor-1,26.20,°C
2025-06-14T07:36:54.956Z,Sensor-1,26.20,°C
2025-06-14T07:36:56.980Z,Sensor-1,26.20,°C
2025-06-14T07:36:59.006Z,Sensor-1,26.20,°C
2025-06-14T07:37:01.033Z,Sensor-1,26.20,°C
2025-06-14T07:37:03.060Z,Sensor-1,26.20,°C
2025-06-14T07:37:05.084Z,Sensor-1,26.20,°C
2025-06-14T07:37:07.112Z,Sensor-1,26.20,°C
2025-06-14T07:37:09.137Z,Sensor-1,26.20,°C
2025-06-14T07:37:11.163Z,Sensor-1,26.20,°C
2025-06-14T07:37:13.189Z,Sensor-1,26.20,°C
2025-06-14T07:37:15.215Z,Sensor-1,26.20,°C
2025-06-14T07:37:17.243Z,Sensor-1,26.20,°C
2025-06-14T07:37:19.270Z,Sensor-1,26.20,°C
2025-06-14T07:37:21.293Z,Sensor-1,26.20,°C
2025-06-14T07:37:23.320Z,Sensor-1,26.20,°C
2025-06-14T07:37:25.346Z,Sensor-1,26.20,°C
2025-06-14T07:37:27.372Z,Sensor-1,26.20,°C
2025-06-14T07:37:29.400Z,Sensor-1,26.20,°C
2025-06-14T07:37:31.425Z,Sensor-1,26.20,°C
2025-06-14T07:37:33.450Z,Sensor-1,26.20,°C
2025-06-14T07:37:35.476Z,Sensor-1,26.20,°C
2025-06-14T07:37:37.503Z,Sensor-1,26.20,°C
2025-06-14T07:37:39.529Z,Sensor-1,26.20,°C
2025-06-14T07:37:41.554Z,Sensor-1,26.20,°C
2025-06-14T07:37:43.580Z,Sensor-1,26.20,°C
2025-06-14T07:37:45.606Z,Sensor-1,26.20,°C
2025-06-14T07:37:47.632Z,Sensor-1,26.20,°C
2025-06-14T07:37:49.660Z,Sensor-1,26.20,°C
2025-06-14T07:37:51.684Z,Sensor-1,26.20,°C
2025-06-14T07:37:53.750Z,Sensor-1,26.20,°C
2025-06-14T07:37:55.762Z,Sensor-1,26.20,°C
2025-06-14T07:37:57.771Z,Sensor-1,26.20,°C
2025-06-14T07:37:59.796Z,Sensor-1,26.20,°C
2025-06-14T07:38:01.825Z,Sensor-1,26.20,°C
2025-06-14T07:38:03.840Z,Sensor-1,26.20,°C
2025-06-14T07:38:05.866Z,Sensor-1,26.20,°C
2025-06-14T07:38:07.892Z,Sensor-1,26.20,°C
2025-06-14T07:38:09.918Z,Sensor-1,26.20,°C
2025-06-14T07:38:11.945Z,Sensor-1,26.20,°C
2025-06-14T07:38:13.970Z,Sensor-1,26.20,°C
2025-06-14T07:38:15.996Z,Sensor-1,26.20,°C
2025-06-14T07:38:18.022Z,Sensor-1,26.20,°C
2025-06-14T07:38:20.048Z,Sensor-1,26.20,°C
2025-06-14T07:38:22.074Z,Sensor-1,26.20,°C
2025-06-14T07:38:24.100Z,Sensor-1,26.20,°C
2025-06-14T07:38:26.126Z,Sensor-1,26.20,°C
2025-06-14T07:38:28.152Z,Sensor-1,26.20,°C
2025-06-14T07:38:30.178Z,Sensor-1,26.20,°C
2025-06-14T07:38:32.204Z,Sensor-1,26.20,°C
2025-06-14T07:38:34.230Z,Sensor-1,26.20,°C
2025-06-14T07:38:36.256Z,Sensor-1,26.20,°C
2025-06-14T07:38:38.282Z,Sensor-1,26.20,°C
2025-06-14T07:38:40.308Z,Sensor-1,26.20,°C
2025-06-14T07:38:42.334Z,Sensor-1,26.20,°C
2025-06-14T07:38:44.360Z,Sensor-1,26.20,°C
2025-06-14T07:38:46.386Z,Sensor-1,26.20,°C
2025-06-14T07:38:48.412Z,Sensor-1,26.20,°C
2025-06-14T07:38:50.438Z,Sensor-1,26.20,°C
2025-06-14T07:38:52.464Z,Sensor-1,26.20,°C
2025-06-14T07:38:54.490Z,Sensor-1,26.20,°C
2025-06-14T07:38:56.516Z,Sensor-1,26.20,°C
2025-06-14T07:38:58.542Z,Sensor-1,26.20,°C
2025-06-14T07:39:00.568Z,Sensor-1,26.20,°C
2025-06-14T07:39:02.594Z,Sensor-1,26.20,°C
2025-06-14T07:39:04.620Z,Sensor-1,26.20,°C
2025-06-14T07:39:06.646Z,Sensor-1,26.20,°C
2025-06-14T07:39:08.672Z,Sensor-1,26.20,°C
2025-06-14T07:39:10.698Z,Sensor-1,26.20,°C
2025-06-14T07:39:12.723Z,Sensor-1,26.20,°C
2025-06-14T07:39:14.750Z,Sensor-1,26.20,°C
2025-06-14T07:39:16.776Z,Sensor-1,26.20,°C
2025-06-14T07:39:18.802Z,Sensor-1,26.20,°C
2025-06-14T07:39:20.828Z,Sensor-1,26.20,°C
2025-06-14T07:39:22.854Z,Sensor-1,26.20,°C
2025-06-14T07:39:24.880Z,Sensor-1,26.20,°C
2025-06-14T07:39:26.906Z,Sensor-1,26.20,°C
2025-06-14T07:39:28.933Z,Sensor-1,26.20,°C
2025-06-14T07:39:30.960Z,Sensor-1,26.20,°C
2025-06-14T07:39:32.985Z,Sensor-1,26.20,°C
2025-06-14T07:39:35.011Z,Sensor-1,26.20,°C
2025-06-14T07:39:37.037Z,Sensor-1,26.20,°C
2025-06-14T07:39:39.063Z,Sensor-1,26.20,°C
2025-06-14T07:39:41.089Z,Sensor-1,26.20,°C
2025-06-14T07:39:43.115Z,Sensor-1,26.20,°C
2025-06-14T07:39:45.143Z,Sensor-1,26.20,°C
2025-06-14T07:39:47.167Z,Sensor-1,26.20,°C
2025-06-14T07:39:49.193Z,Sensor-1,26.20,°C
2025-06-14T07:39:51.222Z,Sensor-1,26.20,°C
2025-06-14T07:39:53.245Z,Sensor-1,26.20,°C
2025-06-14T07:39:55.271Z,Sensor-1,26.20,°C
2025-06-14T07:39:57.297Z,Sensor-1,26.20,°C
2025-06-14T07:39:59.323Z,Sensor-1,26.20,°C
2025-06-14T07:40:01.349Z,Sensor-1,26.20,°C
2025-06-14T07:40:03.375Z,Sensor-1,26.20,°C
2025-06-14T07:40:05.402Z,Sensor-1,26.20,°C
2025-06-14T07:40:07.427Z,Sensor-1,26.20,°C
2025-06-14T07:40:09.454Z,Sensor-1,26.20,°C
2025-06-14T07:40:11.480Z,Sensor-1,26.20,°C
2025-06-14T07:40:13.505Z,Sensor-1,26.20,°C
2025-06-14T07:40:15.531Z,Sensor-1,26.20,°C
2025-06-14T07:40:17.558Z,Sensor-1,26.20,°C
2025-06-14T07:40:19.584Z,Sensor-1,26.20,°C
2025-06-14T07:40:21.609Z,Sensor-1,26.20,°C
2025-06-14T07:40:23.635Z,Sensor-1,26.20,°C
2025-06-14T07:40:25.662Z,Sensor-1,26.20,°C
2025-06-14T07:40:27.688Z,Sensor-1,26.20,°C
2025-06-14T07:40:29.713Z,Sensor-1,26.20,°C
2025-06-14T07:40:31.739Z,Sensor-1,26.20,°C
2025-06-14T07:40:33.765Z,Sensor-1,26.20,°C
2025-06-14T07:40:35.791Z,Sensor-1,26.20,°C
2025-06-14T07:40:37.817Z,Sensor-1,26.20,°C
2025-06-14T07:40:39.844Z,Sensor-1,26.20,°C
2025-06-14T07:40:41.869Z,Sensor-1,26.20,°C
2025-06-14T07:40:43.895Z,Sensor-1,26.20,°C
2025-06-14T07:40:45.921Z,Sensor-1,26.20,°C
2025-06-14T07:40:47.947Z,Sensor-1,26.20,°C
2025-06-14T07:40:49.973Z,Sensor-1,26.20,°C
2025-06-14T07:40:52.000Z,Sensor-1,26.20,°C
2025-06-14T07:40:54.026Z,Sensor-1,26.20,°C
2025-06-14T07:40:56.051Z,Sensor-1,26.20,°C
2025-06-14T07:40:58.077Z,Sensor-1,26.20,°C
2025-06-14T07:41:00.103Z,Sensor-1,26.20,°C
2025-06-14T07:41:02.129Z,Sensor-1,26.20,°C
2025-06-14T07:41:04.155Z,Sensor-1,26.20,°C
2025-06-14T07:41:06.181Z,Sensor-1,26.20,°C
2025-06-14T07:41:08.210Z,Sensor-1,26.20,°C
2025-06-14T07:41:10.233Z,Sensor-1,26.20,°C
2025-06-14T07:41:12.259Z,Sensor-1,26.20,°C
2025-06-14T07:41:14.285Z,Sensor-1,26.20,°C
2025-06-14T07:41:16.311Z,Sensor-1,26.20,°C
2025-06-14T07:41:18.337Z,Sensor-1,26.20,°C
2025-06-14T07:41:20.363Z,Sensor-1,26.20,°C
2025-06-14T07:41:22.389Z,Sensor-1,26.20,°C
2025-06-14T07:41:24.418Z,Sensor-1,26.20,°C
2025-06-14T07:41:26.441Z,Sensor-1,26.20,°C
2025-06-14T07:41:28.467Z,Sensor-1,26.20,°C
2025-06-14T07:41:30.493Z,Sensor-1,26.20,°C
2025-06-14T07:41:32.519Z,Sensor-1,26.20,°C
2025-06-14T07:41:34.545Z,Sensor-1,26.20,°C
2025-06-14T07:41:36.575Z,Sensor-1,26.20,°C
2025-06-14T07:41:38.597Z,Sensor-1,26.20,°C
2025-06-14T07:41:40.623Z,Sensor-1,26.20,°C
2025-06-14T07:41:42.649Z,Sensor-1,26.20,°C
2025-06-14T07:41:44.675Z,Sensor-1,26.20,°C
2025-06-14T07:41:46.701Z,Sensor-1,26.20,°C
2025-06-14T07:41:48.727Z,Sensor-1,26.20,°C
2025-06-14T07:41:50.753Z,Sensor-1,26.20,°C
2025-06-14T07:41:52.779Z,Sensor-1,26.20,°C
2025-06-14T07:41:54.805Z,Sensor-1,26.20,°C
2025-06-14T07:41:56.831Z,Sensor-1,26.20,°C
2025-06-14T07:41:58.857Z,Sensor-1,26.20,°C
2025-06-14T07:42:00.883Z,Sensor-1,26.20,°C
2025-06-14T07:42:02.909Z,Sensor-1,26.20,°C
2025-06-14T07:42:04.938Z,Sensor-1,26.20,°C
2025-06-14T07:42:06.962Z,Sensor-1,26.20,°C
2025-06-14T07:42:08.988Z,Sensor-1,26.20,°C
2025-06-14T07:42:11.013Z,Sensor-1,26.20,°C
2025-06-14T07:42:13.040Z,Sensor-1,26.20,°C
2025-06-14T07:42:15.065Z,Sensor-1,26.20,°C
2025-06-14T07:42:17.091Z,Sensor-1,26.20,°C
2025-06-14T07:42:19.117Z,Sensor-1,26.20,°C
2025-06-14T07:42:21.143Z,Sensor-1,26.20,°C
2025-06-14T07:42:23.171Z,Sensor-1,26.20,°C
2025-06-14T07:42:25.195Z,Sensor-1,26.20,°C
2025-06-14T07:42:27.221Z,Sensor-1,26.20,°C
2025-06-14T07:42:29.247Z,Sensor-1,26.20,°C
2025-06-14T07:42:31.273Z,Sensor-1,26.20,°C
2025-06-14T07:42:33.301Z,Sensor-1,26.20,°C
2025-06-14T07:42:35.325Z,Sensor-1,26.20,°C
2025-06-14T07:42:37.351Z,Sensor-1,26.20,°C
2025-06-14T07:42:39.377Z,Sensor-1,26.20,°C
2025-06-14T07:42:41.517Z,Sensor-1,26.20,°C
2025-06-14T07:42:43.430Z,Sensor-1,26.20,°C
2025-06-14T07:42:45.456Z,Sensor-1,26.20,°C
2025-06-14T07:42:47.482Z,Sensor-1,26.20,°C
2025-06-14T07:42:49.508Z,Sensor-1,26.20,°C
2025-06-14T07:42:51.542Z,Sensor-1,26.20,°C
2025-06-14T07:42:53.560Z,Sensor-1,26.20,°C
2025-06-14T07:42:55.586Z,Sensor-1,26.20,°C
2025-06-14T07:42:57.612Z,Sensor-1,26.20,°C
2025-06-14T07:42:59.637Z,Sensor-1,26.20,°C
2025-06-14T07:43:01.664Z,Sensor-1,26.20,°C
2025-06-14T07:43:03.690Z,Sensor-1,26.20,°C
2025-06-14T07:43:05.716Z,Sensor-1,26.20,°C
2025-06-14T07:43:07.741Z,Sensor-1,26.20,°C
2025-06-14T07:43:09.768Z,Sensor-1,26.20,°C
2025-06-14T07:43:11.794Z,Sensor-1,26.20,°C
2025-06-14T07:43:13.820Z,Sensor-1,26.20,°C
2025-06-14T07:43:15.846Z,Sensor-1,26.20,°C
2025-06-14T07:43:17.872Z,Sensor-1,26.20,°C
2025-06-14T07:43:19.898Z,Sensor-1,26.20,°C
2025-06-14T07:43:21.924Z,Sensor-1,26.20,°C
2025-06-14T07:43:23.950Z,Sensor-1,26.20,°C
2025-06-14T07:43:25.976Z,Sensor-1,26.20,°C
2025-06-14T07:43:28.002Z,Sensor-1,26.20,°C
2025-06-14T07:43:30.028Z,Sensor-1,26.20,°C
2025-06-14T07:43:32.054Z,Sensor-1,26.20,°C
2025-06-14T07:43:34.080Z,Sensor-1,26.20,°C
2025-06-14T07:43:36.106Z,Sensor-1,26.20,°C
2025-06-14T07:43:38.132Z,Sensor-1,26.20,°C
2025-06-14T07:43:40.157Z,Sensor-1,26.20,°C
2025-06-14T07:43:42.182Z,Sensor-1,26.20,°C
2025-06-14T07:43:44.207Z,Sensor-1,26.20,°C
2025-06-14T07:43:46.233Z,Sensor-1,26.20,°C
2025-06-14T07:43:48.260Z,Sensor-1,26.20,°C
2025-06-14T07:43:50.286Z,Sensor-1,26.20,°C
2025-06-14T07:43:52.312Z,Sensor-1,26.20,°C
2025-06-14T07:43:54.338Z,Sensor-1,26.20,°C
2025-06-14T07:43:56.364Z,Sensor-1,26.20,°C
2025-06-14T07:43:58.390Z,Sensor-1,26.20,°C
2025-06-14T07:44:00.422Z,Sensor-1,26.20,°C
2025-06-14T07:44:02.442Z,Sensor-1,26.20,°C
2025-06-14T07:44:04.468Z,Sensor-1,26.20,°C
2025-06-14T07:44:06.494Z,Sensor-1,26.20,°C
2025-06-14T07:44:08.529Z,Sensor-1,26.20,°C
2025-06-14T07:44:10.546Z,Sensor-1,26.20,°C
2025-06-14T07:44:12.572Z,Sensor-1,26.20,°C
2025-06-14T07:44:14.598Z,Sensor-1,26.20,°C
2025-06-14T07:44:16.624Z,Sensor-1,26.20,°C
2025-06-14T07:44:18.650Z,Sensor-1,26.20,°C
2025-06-14T07:44:20.676Z,Sensor-1,26.20,°C
2025-06-14T07:44:22.702Z,Sensor-1,26.20,°C
2025-06-14T07:44:24.729Z,Sensor-1,26.20,°C
2025-06-14T07:44:26.755Z,Sensor-1,26.20,°C
2025-06-14T07:44:28.780Z,Sensor-1,26.20,°C
2025-06-14T07:44:30.806Z,Sensor-1,26.20,°C
2025-06-14T07:44:32.832Z,Sensor-1,26.20,°C
2025-06-14T07:44:34.858Z,Sensor-1,26.20,°C
2025-06-14T07:44:36.884Z,Sensor-1,26.20,°C
2025-06-14T07:44:38.910Z,Sensor-1,26.20,°C
2025-06-14T07:44:40.936Z,Sensor-1,26.20,°C
2025-06-14T07:44:42.963Z,Sensor-1,26.20,°C
2025-06-14T07:44:44.989Z,Sensor-1,26.20,°C
2025-06-14T07:44:47.034Z,Sensor-1,26.20,°C
2025-06-14T07:44:49.064Z,Sensor-1,26.20,°C
2025-06-14T07:44:51.078Z,Sensor-1,26.20,°C
2025-06-14T07:44:53.104Z,Sensor-1,26.20,°C
2025-06-14T07:44:55.118Z,Sensor-1,26.20,°C
2025-06-14T07:44:57.144Z,Sensor-1,26.20,°C
2025-06-14T07:44:59.170Z,Sensor-1,26.20,°C
2025-06-14T07:45:01.197Z,Sensor-1,26.20,°C
2025-06-14T07:45:03.222Z,Sensor-1,26.20,°C
2025-06-14T07:45:05.248Z,Sensor-1,26.20,°C
2025-06-14T08:18:38.228Z,Sensor-1,27.10,°C
2025-06-14T08:18:40.253Z,Sensor-1,27.10,°C
2025-06-14T08:18:42.278Z,Sensor-1,27.10,°C
2025-06-14T08:18:44.302Z,Sensor-1,27.10,°C
2025-06-14T08:18:46.328Z,Sensor-1,27.10,°C
2025-06-14T08:18:48.356Z,Sensor-1,27.10,°C
2025-06-14T08:18:50.381Z,Sensor-1,27.10,°C
2025-06-14T08:18:52.408Z,Sensor-1,27.10,°C
2025-06-14T08:18:54.436Z,Sensor-1,27.10,°C
2025-06-14T08:18:56.461Z,Sensor-1,27.10,°C
2025-06-14T08:18:58.486Z,Sensor-1,27.60,°C
2025-06-14T08:19:00.512Z,Sensor-1,27.60,°C
2025-06-14T08:19:02.536Z,Sensor-1,27.60,°C
2025-06-14T08:19:04.562Z,Sensor-1,28.00,°C
2025-06-14T08:19:06.589Z,Sensor-1,28.00,°C
2025-06-14T08:19:08.616Z,Sensor-1,28.00,°C
2025-06-14T08:19:10.641Z,Sensor-1,28.00,°C
2025-06-14T08:19:12.670Z,Sensor-1,28.10,°C
2025-06-14T08:19:14.692Z,Sensor-1,28.50,°C
2025-06-14T08:19:16.721Z,Sensor-1,28.50,°C
2025-06-14T08:19:18.746Z,Sensor-1,28.50,°C
2025-06-14T08:19:20.775Z,Sensor-1,28.50,°C
2025-06-14T08:19:22.796Z,Sensor-1,28.50,°C
2025-06-14T08:19:24.822Z,Sensor-1,28.50,°C
2025-06-14T08:19:26.849Z,Sensor-1,28.50,°C
2025-06-14T08:19:28.874Z,Sensor-1,28.50,°C
2025-06-14T08:19:30.900Z,Sensor-1,28.50,°C
2025-06-14T08:19:32.927Z,Sensor-1,28.50,°C
2025-06-14T08:19:34.953Z,Sensor-1,28.50,°C
2025-06-14T08:19:36.978Z,Sensor-1,28.50,°C
2025-06-14T08:19:39.006Z,Sensor-1,28.50,°C
2025-06-14T08:19:41.030Z,Sensor-1,28.50,°C
2025-06-14T08:19:43.057Z,Sensor-1,28.50,°C
2025-06-14T08:19:45.083Z,Sensor-1,28.50,°C
2025-06-14T08:19:47.109Z,Sensor-1,28.50,°C
2025-06-14T08:19:49.134Z,Sensor-1,28.50,°C
2025-06-14T08:19:51.161Z,Sensor-1,28.10,°C
2025-06-14T08:19:53.188Z,Sensor-1,28.00,°C
2025-06-14T08:19:55.213Z,Sensor-1,28.00,°C
2025-06-14T08:19:57.239Z,Sensor-1,28.00,°C
2025-06-14T08:19:59.265Z,Sensor-1,28.00,°C
2025-06-14T08:20:01.290Z,Sensor-1,28.00,°C
2025-06-14T08:20:03.318Z,Sensor-1,28.00,°C
2025-06-14T08:20:05.343Z,Sensor-1,28.00,°C
2025-06-14T08:20:07.370Z,Sensor-1,28.00,°C
2025-06-14T08:20:09.399Z,Sensor-1,28.00,°C
2025-06-14T08:20:11.424Z,Sensor-1,28.00,°C
2025-06-14T08:20:13.447Z,Sensor-1,28.00,°C
2025-06-14T08:20:15.473Z,Sensor-1,28.00,°C
2025-06-14T08:20:17.499Z,Sensor-1,28.50,°C
2025-06-14T08:20:19.525Z,Sensor-1,28.50,°C
2025-06-14T08:20:21.550Z,Sensor-1,28.50,°C
2025-06-14T08:20:23.578Z,Sensor-1,28.50,°C
2025-06-14T08:20:25.604Z,Sensor-1,28.90,°C
2025-06-14T08:20:27.630Z,Sensor-1,28.90,°C
2025-06-14T08:20:29.654Z,Sensor-1,28.90,°C
2025-06-14T08:20:31.681Z,Sensor-1,28.90,°C
2025-06-14T08:20:33.710Z,Sensor-1,29.30,°C
2025-06-14T08:20:35.734Z,Sensor-1,29.30,°C
2025-06-14T08:20:37.761Z,Sensor-1,29.30,°C
2025-06-14T08:20:39.785Z,Sensor-1,29.30,°C
2025-06-14T08:20:41.811Z,Sensor-1,29.80,°C
2025-06-14T08:20:43.837Z,Sensor-1,29.80,°C
2025-06-14T08:20:45.863Z,Sensor-1,29.80,°C
2025-06-14T08:20:47.890Z,Sensor-1,29.80,°C
2025-06-14T08:20:49.916Z,Sensor-1,29.80,°C
2025-06-14T08:20:51.941Z,Sensor-1,30.20,°C
2025-06-14T08:20:53.967Z,Sensor-1,30.20,°C
2025-06-14T08:20:55.994Z,Sensor-1,30.20,°C
2025-06-14T08:20:58.043Z,Sensor-1,30.20,°C
2025-06-14T08:21:00.045Z,Sensor-1,30.20,°C
2025-06-14T08:21:02.071Z,Sensor-1,30.20,°C
2025-06-14T08:21:04.098Z,Sensor-1,30.20,°C
2025-06-14T08:21:06.125Z,Sensor-1,30.20,°C
2025-06-14T08:21:08.149Z,Sensor-1,30.20,°C
2025-06-14T08:21:10.175Z,Sensor-1,30.20,°C
2025-06-14T08:21:12.201Z,Sensor-1,29.80,°C
2025-06-14T08:21:14.227Z,Sensor-1,29.80,°C
2025-06-14T08:21:16.253Z,Sensor-1,29.80,°C
2025-06-14T08:21:18.279Z,Sensor-1,29.80,°C
2025-06-14T08:21:20.306Z,Sensor-1,29.80,°C
2025-06-14T08:21:22.331Z,Sensor-1,29.80,°C
2025-06-14T08:21:24.358Z,Sensor-1,29.30,°C
2025-06-14T08:21:26.385Z,Sensor-1,29.30,°C
2025-06-14T08:21:28.409Z,Sensor-1,29.30,°C
2025-06-14T08:21:30.435Z,Sensor-1,29.30,°C
2025-06-14T08:21:32.461Z,Sensor-1,29.30,°C
2025-06-14T08:21:34.487Z,Sensor-1,29.30,°C
2025-06-14T08:21:36.514Z,Sensor-1,29.30,°C
2025-06-14T08:21:38.540Z,Sensor-1,28.90,°C
2025-06-14T08:21:40.565Z,Sensor-1,28.90,°C
2025-06-14T08:21:42.591Z,Sensor-1,28.90,°C
2025-06-14T08:21:44.617Z,Sensor-1,28.90,°C
2025-06-14T08:21:46.645Z,Sensor-1,28.90,°C
2025-06-14T08:21:48.669Z,Sensor-1,28.90,°C
2025-06-14T08:21:50.696Z,Sensor-1,28.90,°C
2025-06-14T08:21:52.722Z,Sensor-1,28.90,°C
2025-06-14T08:21:54.749Z,Sensor-1,28.90,°C
2025-06-14T08:21:56.773Z,Sensor-1,28.80,°C
2025-06-14T08:21:58.799Z,Sensor-1,28.90,°C
2025-06-14T08:22:00.826Z,Sensor-1,28.90,°C
2025-06-14T08:22:02.854Z,Sensor-1,28.90,°C
2025-06-14T08:22:04.877Z,Sensor-1,28.90,°C
2025-06-14T08:22:06.903Z,Sensor-1,28.90,°C
2025-06-14T08:22:08.929Z,Sensor-1,28.90,°C
2025-06-14T08:22:10.956Z,Sensor-1,28.90,°C
2025-06-14T08:22:12.981Z,Sensor-1,28.90,°C
2025-06-14T08:22:15.009Z,Sensor-1,28.90,°C
2025-06-14T08:22:17.034Z,Sensor-1,28.90,°C
2025-06-14T08:22:19.059Z,Sensor-1,28.90,°C
2025-06-14T08:22:21.086Z,Sensor-1,28.90,°C
2025-06-14T08:22:23.118Z,Sensor-1,28.90,°C
2025-06-14T08:22:25.138Z,Sensor-1,28.50,°C
2025-06-14T08:22:27.166Z,Sensor-1,28.50,°C
2025-06-14T08:22:29.190Z,Sensor-1,28.50,°C
2025-06-14T08:22:31.216Z,Sensor-1,28.50,°C
2025-06-14T08:22:33.242Z,Sensor-1,28.50,°C
2025-06-14T08:22:35.268Z,Sensor-1,28.50,°C
2025-06-14T08:22:37.294Z,Sensor-1,28.50,°C
2025-06-14T08:22:39.320Z,Sensor-1,28.50,°C
2025-06-14T08:22:41.346Z,Sensor-1,28.90,°C
2025-06-14T08:22:43.372Z,Sensor-1,28.90,°C
2025-06-14T08:22:45.402Z,Sensor-1,29.30,°C
2025-06-14T08:22:47.424Z,Sensor-1,29.30,°C
2025-06-14T08:22:49.450Z,Sensor-1,29.30,°C
2025-06-14T08:22:51.476Z,Sensor-1,29.30,°C
2025-06-14T08:22:53.503Z,Sensor-1,29.50,°C
2025-06-14T08:22:55.528Z,Sensor-1,29.80,°C
2025-06-14T08:22:57.554Z,Sensor-1,29.80,°C
2025-06-14T08:22:59.586Z,Sensor-1,29.80,°C
2025-06-14T08:23:01.606Z,Sensor-1,29.80,°C
2025-06-14T08:23:03.633Z,Sensor-1,29.80,°C
2025-06-14T08:23:05.661Z,Sensor-1,29.80,°C
2025-06-14T08:23:07.684Z,Sensor-1,29.80,°C
2025-06-14T08:23:09.710Z,Sensor-1,29.80,°C
2025-06-14T08:23:11.736Z,Sensor-1,29.30,°C
2025-06-14T08:23:13.767Z,Sensor-1,29.30,°C
2025-06-14T08:23:15.788Z,Sensor-1,29.30,°C
2025-06-14T08:23:17.817Z,Sensor-1,29.30,°C
2025-06-14T08:23:19.841Z,Sensor-1,29.30,°C
2025-06-14T08:23:21.868Z,Sensor-1,29.30,°C
2025-06-14T08:23:23.893Z,Sensor-1,29.30,°C
2025-06-14T08:23:25.919Z,Sensor-1,29.30,°C
2025-06-14T08:23:27.946Z,Sensor-1,29.30,°C
2025-06-14T08:23:29.974Z,Sensor-1,29.30,°C
2025-06-14T08:23:31.998Z,Sensor-1,29.80,°C
2025-06-14T08:23:34.024Z,Sensor-1,29.80,°C
2025-06-14T08:23:36.049Z,Sensor-1,30.20,°C
2025-06-14T08:23:38.075Z,Sensor-1,30.20,°C
2025-06-14T08:23:40.101Z,Sensor-1,30.80,°C
2025-06-14T08:23:42.127Z,Sensor-1,30.80,°C
2025-06-14T08:23:44.154Z,Sensor-1,31.30,°C
2025-06-14T08:23:46.179Z,Sensor-1,31.30,°C
2025-06-14T08:23:48.205Z,Sensor-1,31.30,°C
2025-06-14T08:23:50.235Z,Sensor-1,31.30,°C
2025-06-14T08:23:52.257Z,Sensor-1,31.30,°C
2025-06-14T08:23:54.286Z,Sensor-1,31.30,°C
2025-06-14T08:23:56.309Z,Sensor-1,30.80,°C
2025-06-14T08:23:58.335Z,Sensor-1,30.80,°C
2025-06-14T08:24:00.362Z,Sensor-1,30.80,°C
2025-06-14T08:24:02.387Z,Sensor-1,30.80,°C
2025-06-14T08:24:04.414Z,Sensor-1,30.20,°C
2025-06-14T08:24:06.440Z,Sensor-1,30.20,°C
2025-06-14T08:24:08.465Z,Sensor-1,30.20,°C
2025-06-14T08:24:10.491Z,Sensor-1,29.80,°C
2025-06-14T08:24:12.519Z,Sensor-1,29.80,°C
2025-06-14T08:24:14.544Z,Sensor-1,29.80,°C
2025-06-14T08:24:16.569Z,Sensor-1,29.80,°C
2025-06-14T08:24:18.595Z,Sensor-1,29.30,°C
2025-06-14T08:24:20.623Z,Sensor-1,29.30,°C
2025-06-14T08:24:22.648Z,Sensor-1,29.30,°C
2025-06-14T08:24:24.673Z,Sensor-1,29.00,°C
2025-06-14T08:24:26.700Z,Sensor-1,28.90,°C
2025-06-14T08:24:28.726Z,Sensor-1,28.90,°C
2025-06-14T08:24:30.752Z,Sensor-1,28.90,°C
